173.9810228920943,129.5433506799352,0
99.97747163531206,281.5003211322791,0
304.3945734192073,79.07363503135238,0
41.32506307517443,121.4413167913638,0
230.4339331448155,290.9090146981611,0
199.60374814232,21.89342761488547,0
273.4452137578273,181.9738716683417,0
86.46333080374691,33.14881237741423,0
155.3252813016966,216.1639125888817,0
67.24374139627137,221.4174388645755,0
111.6620994181867,100.8170869519174,0
243.4416345324251,77.58660072688528,0
164.02219795861,69.54162442177886,0
83.88335542259588,164.0086917050758,0
213.1614437984507,169.1614171233414,0
159.9751106307125,282.796541987917,0
204.9099399544592,229.3443005737328,0
297.1957680478967,141.1847018436712,0
128.4408818721226,187.1827051647217,0
269.297196400257,43.75757711051094,0
199.6357440067902,85.5719313155888,0
130.9320181173759,255.3128336312079,0
196.0802412929878,268.3154386328422,0
174.6769713834012,185.2924823391992,0
80.92709782349057,120.8978220123211,0
231.544532780067,42.61506913176666,0
123.6532247549718,46.92435392712881,0
245.9255183505834,156.2728854453693,0
167.2801189282682,30.91616737768922,0
103.9104610894716,234.7507628285207,0
97.4270141677124,62.49433279552247,0
86.21109911234456,195.7113995857467,0
274.3830573820956,99.68405753023424,0
80.62241789748265,259.7215345897208,0
208.9070786677056,131.8355642522489,0
21.79780399387576,92.85719832207207,0
182.6706203356177,211.149442453027,0
162.0035412222306,154.9565109356011,0
198.1546461230338,298.455611045143,0
137.4334873881534,301.759388982135,0
132.9663484317761,124.9314028440683,0
62.34979376740733,91.76395251919644,0
40.00880460722796,148.3234117959259,0
127.9200842729953,80.82206178351085,0
297.6546638647326,114.8648968168469,0
96.47335350199509,307.502021890299,0
61.55162254509165,190.4530562633809,0
146.2896676345783,14.03551856116042,0
206.9118698290958,50.09322857894284,0
185.6256076075459,159.4381527720648,0
163.7139454892342,239.6056467672418,0
173.8457850546751,94.71701031522561,0
218.5695787184557,255.5792901537989,0
235.5937835153364,185.2753857448403,0
124.1535055069633,215.0575851186622,0
277.4062711790914,155.462547683239,0
61.20516055557871,156.6509186274789,0
184.8464397631279,239.6626810247564,0
291.3516996880352,50.69674432929781,0
271.0136191302505,68.93103367541372,0
82.63649374483734,96.84119530790346,0
110.1243626601709,262.3504126502892,0
153.9843746770776,184.5075841118262,0
221.9347769478862,150.0279250487558,0
106.9623315621823,199.6805309185382,0
183.5887081034426,44.90388080499585,0
247.1958218546023,55.90974162506885,0
191.5282947528709,119.8757169473415,0
79.61547729827467,239.4839666960108,0
74.25518187779846,140.9768713442194,0
153.201209093352,53.26864252712389,0
117.4371798054966,301.8331691491098,0
141.9498780255265,232.6380917162925,0
292.4160610305889,199.0746172624521,0
126.3358709915116,276.4210229799332,0
78.14933566119782,284.5358145996536,0
252.9402593142994,185.6030569315616,0
41.91191129777411,94.69984134381649,0
169.3963633473438,111.5194641684933,0
59.84129727377502,115.4629936777568,0
167.1150615451305,13.54935259123886,0
141.989159392908,67.65780602236066,0
280.9003632375181,125.7389330772988,0
191.1376391142117,193.8787012708838,0
225.8390824920885,62.92690033219634,0
141.5136747510366,203.6265228044213,0
92.60168083504249,217.9205864014657,0
285.9106953774109,79.15376453201605,0
22.95652880213178,122.7119820816536,0
180.1105576529211,282.8893787394605,0
201.9796708529301,150.1705140203291,0
95.55666020760793,111.3874722734194,0
167.9518080737125,300.0175275057319,0
95.56119500895085,179.4053277470541,0
115.0252293246396,120.4618384349164,0
